source,price,area_m2,flat_rooms,has_kk,has_lift,has_balcony,has_parking,floor,condition,furnished,ownership,locality,lat,lon
bezrealitky,9873500,56,2,1,0,0,1,2,velmi dobre,vybavene,osobni,Praha,50.108199,14.45047
bezrealitky,9970000,76,3,1,1,0,1,7,novostavba,vybavene,osobni,Praha,50.0426,14.565815
bezrealitky,9990000,69,3,1,1,0,1,3,novostavba,vybavene,osobni,Praha,50.034063,14.478488
bezrealitky,9350000,141,3,0,0,0,1,1,novostavba,vybavene,osobni,Praha,50.00342,14.352391
bezrealitky,7350000,46,2,1,0,0,0,2,novostavba,vybavene,osobni,Brno,49.214032,16.683441
bezrealitky,4400000,55,2,0,0,0,0,1,velmi dobre,vybavene,osobni,Olomouc,49.552756,17.745058
bezrealitky,9590000,58,3,1,0,0,0,1,velmi dobre,vybavene,osobni,Praha,50.122789,14.453314
bezrealitky,3350000,66,2,0,0,0,1,4,velmi dobre,vybavene,osobni,Olomouc,50.223901,17.09049
bezrealitky,1650000,68,2,0,0,0,1,2,dobre,vybavene,osobni,Olomouc,50.080169,16.936542
bezrealitky,17571554,107,3,1,1,1,1,5,novostavba,vybavene,osobni,Praha,50.06102,14.40291
bezrealitky,4950000,28,1,1,1,0,0,1,dobre,vybavene,osobni,Praha,50.030949,14.534598
bezrealitky,4888000,68,3,1,1,0,0,3,novostavba,vybavene,osobni,Plzeň,49.789853,12.626864
bezrealitky,2700000,40,1,0,1,0,1,6,velmi dobre,vybavene,druzstevni,Ostrava,49.830817,18.258483
bezrealitky,3625000,52,2,0,0,0,0,3,velmi dobre,vybavene,osobni,Olomouc,49.967603,16.985318
bezrealitky,3290300,52,2,1,0,0,0,3,dobre,vybavene,osobni,Karlovy Vary,50.229094,12.871187
bezrealitky,11780000,78,3,0,1,0,1,2,velmi dobre,vybavene,osobni,Praha,50.047738,14.444299
bezrealitky,2799000,37,2,1,0,0,0,3,velmi dobre,vybavene,druzstevni,Ostrava,49.792418,18.250479
bezrealitky,10000000,59,2,1,1,0,1,5,novostavba,vybavene,osobni,Praha,50.103474,14.523463
bezrealitky,5555000,44,2,1,0,0,0,1,dobre,vybavene,osobni,Praha,50.134629,14.372298
bezrealitky,6390000,26,1,1,1,0,0,5,novostavba,vybavene,osobni,Praha,50.071634,14.44996
bezrealitky,14490000,86,3,1,0,0,0,3,velmi dobre,vybavene,osobni,Praha,50.084129,14.369574
bezrealitky,7590000,50,2,1,1,0,1,5,velmi dobre,vybavene,osobni,Praha,50.104454,14.48677
bezrealitky,5199000,25,1,1,1,0,1,1,velmi dobre,vybavene,osobni,Praha,50.080842,14.50025
bezrealitky,11750000,91,3,0,1,0,1,5,dobre,vybavene,osobni,Praha,50.058697,14.469179
bezrealitky,7800000,47,2,1,1,1,1,1,velmi dobre,vybavene,osobni,Praha,50.139786,14.548686
bezrealitky,21812000,136,4,1,1,0,1,8,novostavba,vybavene,osobni,Praha,50.016226,14.405068
bezrealitky,7690000,64,3,1,0,0,1,1,velmi dobre,vybavene,osobni,Kladno,50.137551,14.084939
bezrealitky,7930000,72,3,1,1,0,1,4,novostavba,vybavene,osobni,Liberec,50.764032,15.060062
bezrealitky,12990000,56,2,0,0,0,0,1,velmi dobre,vybavene,osobni,Praha,50.083074,14.405192
bezrealitky,8800000,55,2,1,1,0,1,5,velmi dobre,vybavene,osobni,Praha,50.040278,14.569214
bezrealitky,7250000,42,2,1,1,0,1,3,dobre,vybavene,osobni,Praha,50.123255,14.484169
bezrealitky,8190000,73,3,0,1,0,1,3,velmi dobre,vybavene,osobni,Brno,49.215761,16.627903
bezrealitky,6990000,31,1,1,1,0,1,1,novostavba,vybavene,osobni,Praha,50.103539,14.52476
bezrealitky,10850000,47,2,1,1,0,1,2,novostavba,vybavene,osobni,Praha,50.037479,14.315929
bezrealitky,7290000,75,3,0,1,0,0,5,dobre,vybavene,osobni,Brno,49.178268,16.68703
bezrealitky,8890000,63,3,1,0,0,1,1,novostavba,vybavene,druzstevni,Praha,50.039079,14.331164
bezrealitky,12300000,93,5,1,0,0,0,1,velmi dobre,vybavene,osobni,Praha,50.067304,14.407906
bezrealitky,7500000,89,3,1,0,0,0,1,velmi dobre,vybavene,osobni,Olomouc,49.58812,17.258994
bezrealitky,7999999,58,2,1,0,0,1,4,velmi dobre,vybavene,osobni,Praha,50.011018,14.446342
bezrealitky,5990000,39,1,1,1,0,0,5,velmi dobre,vybavene,osobni,Brno,49.201468,16.617133
bezrealitky,3200000,47,2,1,1,0,1,3,novostavba,vybavene,druzstevni,Praha,50.067892,14.555147
bezrealitky,4600000,63,2,0,1,0,0,7,dobre,vybavene,druzstevni,České Budějovice,48.984852,14.474455
bezrealitky,5299000,46,2,1,1,0,1,3,velmi dobre,vybavene,osobni,Pardubice,50.046142,15.760035
bezrealitky,15000000,80,3,1,1,0,1,6,novostavba,vybavene,osobni,Praha,50.093712,14.498384
bezrealitky,6500000,35,1,1,1,0,0,1,velmi dobre,vybavene,osobni,Praha,50.133396,14.505207
bezrealitky,3500000,83,3,0,0,0,0,1,dobre,vybavene,osobni,Plzeň,49.491171,13.586392
bezrealitky,7092000,43,2,1,1,0,0,7,novostavba,vybavene,osobni,Praha,50.056817,14.541809
bezrealitky,6100000,51,1,1,0,0,1,1,velmi dobre,vybavene,osobni,Praha,50.059453,14.327091
bezrealitky,7800000,75,3,0,1,0,1,5,velmi dobre,vybavene,druzstevni,Praha,50.039497,14.339473
bezrealitky,7414000,56,3,1,1,0,0,6,novostavba,vybavene,osobni,Praha,50.057305,14.54215
bezrealitky,3450000,52,2,0,1,0,0,2,velmi dobre,vybavene,druzstevni,Ostrava,49.830331,18.18351
bezrealitky,5828000,34,1,1,1,0,0,2,novostavba,vybavene,osobni,Praha,50.056817,14.541811
bezrealitky,4390000,40,2,1,1,0,1,7,dobre,vybavene,osobni,Kladno,50.130124,14.122207
bezrealitky,6900000,44,2,0,1,0,0,8,dobre,vybavene,osobni,Praha,50.02701,14.426683
bezrealitky,9490000,110,3,1,0,0,1,3,velmi dobre,vybavene,osobni,Olomouc,49.604548,17.23424
bezrealitky,6490000,50,2,1,1,0,1,2,velmi dobre,vybavene,osobni,Liberec,50.780336,15.408366
bezrealitky,7790000,41,1,0,1,0,0,3,velmi dobre,vybavene,osobni,Praha,50.07701,14.417054
bezrealitky,5750000,26,1,1,1,0,0,5,velmi dobre,vybavene,osobni,Praha,50.068812,14.437942
bezrealitky,7220000,45,2,1,1,0,1,2,novostavba,vybavene,osobni,Praha,50.056377,14.542578
bezrealitky,7000000,43,2,1,1,0,0,2,dobre,vybavene,osobni,Praha,50.046585,14.322746
bezrealitky,2950000,24,1,0,0,0,0,1,dobre,vybavene,osobni,Ostrava,49.833788,18.186011
bezrealitky,14760000,130,3,1,1,1,1,2,novostavba,vybavene,osobni,Karlovy Vary,50.219417,12.883056
bezrealitky,11750000,119,5,0,1,0,0,7,dobre,vybavene,osobni,Praha,50.052913,14.341772
bezrealitky,7990000,47,2,1,0,0,0,1,velmi dobre,vybavene,osobni,Praha,50.068284,14.368269
bezrealitky,7300000,50,2,1,0,0,0,1,velmi dobre,vybavene,osobni,Praha,50.055585,14.442502
bezrealitky,9900000,46,2,1,1,0,0,4,velmi dobre,vybavene,osobni,Praha,50.111964,14.391796
bezrealitky,13490000,88,3,1,1,0,1,3,novostavba,vybavene,osobni,Praha,50.100176,14.492079
bezrealitky,9990000,85,3,0,0,0,1,2,velmi dobre,vybavene,osobni,Brno,49.189838,16.585512
bezrealitky,12980000,84,3,0,1,0,0,2,velmi dobre,vybavene,osobni,Praha,50.103273,14.474689
bezrealitky,9745000,65,3,1,0,0,0,3,velmi dobre,vybavene,druzstevni,Praha,50.090539,14.450583
bezrealitky,13200000,78,3,1,1,0,1,3,velmi dobre,vybavene,osobni,Praha,50.074977,14.358406
bezrealitky,6990000,45,2,1,0,0,0,1,dobre,vybavene,osobni,Praha,50.069067,14.352504
bezrealitky,11800000,70,2,0,1,0,1,4,velmi dobre,vybavene,osobni,Praha,50.069763,14.380133
bezrealitky,6850000,45,2,1,1,0,0,2,dobre,vybavene,osobni,Praha,50.036264,14.340529
bezrealitky,3900000,53,2,0,0,0,0,3,velmi dobre,vybavene,osobni,Ostrava,49.849375,18.281831
bezrealitky,3600000,54,2,1,0,0,0,1,dobre,vybavene,druzstevni,Praha,50.059299,14.445936
bezrealitky,7500000,43,1,0,1,0,1,2,velmi dobre,vybavene,osobni,Praha,50.066015,14.497005
bezrealitky,6200000,72,3,1,1,0,1,1,velmi dobre,vybavene,druzstevni,Kladno,50.134152,14.141197
bezrealitky,6800000,47,2,1,0,0,1,1,dobre,vybavene,osobni,Praha,50.042376,14.554747
bezrealitky,19180000,95,3,0,1,0,0,1,velmi dobre,vybavene,osobni,Praha,50.092673,14.451271
bezrealitky,5750000,45,2,1,1,0,0,3,velmi dobre,vybavene,druzstevni,Praha,50.026532,14.518801
bezrealitky,4680000,51,2,1,0,0,0,2,velmi dobre,vybavene,osobni,Zlín,49.202681,17.5352
bezrealitky,10500000,62,2,1,1,0,0,2,velmi dobre,vybavene,osobni,Brno,49.213324,16.565621
bezrealitky,6435000,38,1,1,1,0,0,6,novostavba,vybavene,osobni,Praha,50.048563,14.559362
bezrealitky,8990000,65,3,1,0,0,0,1,dobre,vybavene,osobni,Praha,50.065172,14.429935
bezrealitky,6180000,40,2,1,1,0,0,11,velmi dobre,vybavene,osobni,Praha,50.063276,14.310769
bezrealitky,11690000,81,3,1,1,0,1,7,velmi dobre,vybavene,osobni,Praha,50.050721,14.452336
bezrealitky,8984000,107,2,1,1,0,1,2,novostavba,vybavene,osobni,Olomouc,49.58077,17.219962
bezrealitky,20800000,132,4,1,1,0,1,1,novostavba,vybavene,osobni,Praha,50.110051,14.497802
bezrealitky,6490000,45,1,0,1,0,1,4,novostavba,vybavene,osobni,Praha,50.131576,14.425898
bezrealitky,7990000,75,3,1,1,0,1,1,velmi dobre,vybavene,osobni,Olomouc,49.570913,17.253034
bezrealitky,13995860,83,3,1,1,0,1,3,velmi dobre,vybavene,osobni,Praha,50.126778,14.505059
bezrealitky,5690000,69,3,1,0,0,1,3,velmi dobre,vybavene,osobni,Zlín,49.205154,17.585236
bezrealitky,3268000,40,1,0,1,0,0,3,velmi dobre,vybavene,osobni,Zlín,49.464955,18.125374
bezrealitky,7280000,50,1,0,0,0,0,1,velmi dobre,vybavene,druzstevni,Praha,50.090901,14.44286
bezrealitky,2190000,26,1,1,1,0,1,1,novostavba,vybavene,osobni,Liberec,50.923751,15.252138
bezrealitky,8925280,46,2,1,1,0,1,3,novostavba,vybavene,druzstevni,Praha,50.047665,14.299331
bezrealitky,9300000,88,2,1,1,1,0,3,dobre,vybavene,osobni,Brno,49.210326,16.601294
bezrealitky,4790000,60,2,0,1,1,0,1,velmi dobre,vybavene,osobni,Olomouc,49.579026,17.238388
bezrealitky,3290000,27,1,0,1,0,0,6,dobre,vybavene,osobni,Plzeň,49.738409,13.367413
bezrealitky,4200000,54,2,0,0,0,0,4,velmi dobre,vybavene,osobni,Zlín,49.092295,17.738695
bezrealitky,4920000,32,1,0,1,0,1,4,novostavba,vybavene,osobni,Praha,50.036407,14.383373
bezrealitky,7850000,65,3,1,0,0,1,3,velmi dobre,vybavene,osobni,Praha,50.023671,14.515229
bezrealitky,9500000,60,2,1,1,0,1,5,novostavba,vybavene,osobni,Praha,50.034766,14.388595
bezrealitky,7195000,69,4,1,1,0,1,5,velmi dobre,vybavene,osobni,Pardubice,50.0481,15.763027
bezrealitky,3749000,41,2,0,0,0,0,9,velmi dobre,vybavene,osobni,Liberec,50.782122,15.055498
bezrealitky,14600000,79,2,1,1,0,0,6,velmi dobre,vybavene,osobni,Praha,50.070825,14.431562
bezrealitky,18490000,143,4,0,1,0,1,1,velmi dobre,vybavene,osobni,Praha,50.103983,14.51166
bezrealitky,10500000,50,2,1,1,0,1,3,novostavba,vybavene,osobni,Praha,50.055626,14.38277
bezrealitky,8500000,64,2,0,1,0,0,5,dobre,vybavene,druzstevni,Praha,50.072032,14.469489
bezrealitky,5200000,56,2,0,1,0,1,6,velmi dobre,vybavene,osobni,Plzeň,49.722115,13.373835
bezrealitky,22985400,96,4,1,1,0,1,3,novostavba,vybavene,osobni,Praha,50.084586,14.446538
bezrealitky,7200000,69,3,0,0,0,0,1,velmi dobre,vybavene,osobni,Kladno,50.132248,14.112972
bezrealitky,11290000,114,3,1,0,0,1,1,velmi dobre,vybavene,osobni,Praha,50.053987,14.561767
bezrealitky,11250000,80,2,1,1,0,0,1,novostavba,vybavene,osobni,Praha,50.095586,14.450414
bezrealitky,21490000,134,3,1,0,0,1,1,novostavba,vybavene,osobni,Praha,50.073812,14.396772
bezrealitky,8999000,58,3,1,0,0,0,2,velmi dobre,vybavene,osobni,Praha,50.064526,14.505668
bezrealitky,7890000,112,4,1,0,0,0,3,dobre,vybavene,osobni,České Budějovice,48.979125,14.478685
bezrealitky,10500000,64,3,1,1,0,1,2,novostavba,vybavene,osobni,Praha,50.056568,14.284483
bezrealitky,8480000,50,2,1,1,1,1,1,novostavba,vybavene,osobni,Praha,50.11567,14.509528
bezrealitky,4200000,64,3,0,1,0,1,10,velmi dobre,vybavene,osobni,Praha,50.128692,14.47265
bezrealitky,6290000,32,1,1,1,0,0,4,novostavba,vybavene,osobni,Praha,50.102915,14.519161
bezrealitky,12950000,130,4,1,0,0,1,1,novostavba,vybavene,osobni,Brno,49.187681,16.638897
bezrealitky,11250000,68,3,0,0,0,1,5,velmi dobre,vybavene,osobni,Praha,50.069453,14.498973
bezrealitky,14300000,86,3,0,1,0,0,3,velmi dobre,vybavene,osobni,Praha,50.100051,14.430149
bezrealitky,39980000,132,4,0,1,0,0,4,dobre,vybavene,osobni,Praha,50.077626,14.414483
bezrealitky,8400000,68,2,0,1,0,1,6,velmi dobre,vybavene,osobni,Praha,50.01355,14.435992
bezrealitky,4999000,49,1,0,0,0,0,1,velmi dobre,vybavene,osobni,Praha,50.08438,14.451754
bezrealitky,6655900,27,1,1,0,0,0,1,novostavba,vybavene,osobni,Praha,50.079616,14.484144
bezrealitky,8870000,72,3,1,1,1,1,5,velmi dobre,vybavene,osobni,Praha,50.02859,14.52907
bezrealitky,6400000,34,1,1,1,0,1,2,velmi dobre,vybavene,osobni,Praha,50.10269,14.508437
bezrealitky,12100000,50,2,1,1,0,0,4,velmi dobre,vybavene,osobni,Praha,50.07936,14.434887
bezrealitky,5830000,37,1,1,0,0,1,4,novostavba,vybavene,druzstevni,Praha,50.110559,14.504098
bezrealitky,5590000,32,1,1,1,0,1,1,novostavba,vybavene,osobni,Brno,49.185442,16.586513
bezrealitky,4500000,56,3,0,1,0,1,6,velmi dobre,vybavene,osobni,Ostrava,49.8229,18.182416
bezrealitky,15300000,85,3,1,1,0,0,2,velmi dobre,vybavene,osobni,Praha,50.091148,14.432487
bezrealitky,8990000,75,3,0,1,0,0,3,velmi dobre,vybavene,osobni,Praha,50.037363,14.342579
bezrealitky,7190000,44,2,1,1,0,1,6,velmi dobre,vybavene,osobni,Praha,50.043135,14.55293
bezrealitky,9568200,66,2,0,1,0,0,1,velmi dobre,vybavene,osobni,Praha,50.051387,14.329692
bezrealitky,4500000,64,2,0,1,0,1,7,velmi dobre,vybavene,osobni,Karlovy Vary,50.237553,12.851427
bezrealitky,20322200,111,4,1,1,0,0,3,velmi dobre,vybavene,osobni,Praha,50.078265,14.45619
bezrealitky,20840500,112,4,1,1,0,0,5,velmi dobre,vybavene,osobni,Praha,50.078265,14.45619
bezrealitky,10242000,45,2,1,1,1,0,2,velmi dobre,vybavene,osobni,Praha,50.076923,14.439046
bezrealitky,4950000,58,2,0,1,0,0,1,dobre,vybavene,osobni,Olomouc,49.589328,17.227758
bezrealitky,5550000,85,3,0,0,0,1,1,velmi dobre,vybavene,osobni,Liberec,50.764359,15.047801
bezrealitky,10200000,57,2,1,1,0,1,3,velmi dobre,vybavene,osobni,Praha,50.117602,14.496131
bezrealitky,8800000,68,3,1,1,0,0,5,velmi dobre,vybavene,osobni,Praha,50.05792,14.494383
bezrealitky,4350000,78,3,0,0,0,1,1,dobre,vybavene,osobni,Ostrava,49.780824,18.221984
