source,price,area_m2,flat_rooms,has_kk,has_lift,has_balcony,has_parking,floor,condition,furnished,ownership,locality,lat,lon,closest_stop_km,closest_train_km,closest_school_km,closest_kinder_km,closest_market_km,closest_hospital_km
bezrealitky,8460000,64,3,0,1,1,0,3,dobre,vybavene,osobni,Praha,50.065753,14.511794,0.2448175665225905,0.40686887420125667,0.21895286418449225,0.11642083082529266,0.27851182583314255,0.638788862009299
bezrealitky,16700000,104,3,1,1,0,1,8,velmi dobre,vybavene,osobni,Praha,50.031313,14.362577,0.102382244731403,2.2964788437794663,0.5194471208623207,0.436070751214664,0.14562137557667498,0.17630428961898176
bezrealitky,14990000,138,2,1,1,0,0,1,velmi dobre,vybavene,osobni,Praha,50.079914,14.447631,0.19102162242507004,0.3299901240506521,0.18790337349353523,0.15814114545820668,0.03746249175260033,0.2041264869069989
bezrealitky,14500000,185,5,1,1,0,0,6,velmi dobre,vybavene,osobni,Praha,50.070466,14.379124,0.012281605048706713,1.5051160190116144,0.17287056341494633,0.08678310451751245,0.006537150908357605,1.1483687602910693
bezrealitky,6780000,54,2,1,1,0,0,8,velmi dobre,vybavene,druzstevni,Praha,50.04488,14.335409,0.1803719942003552,0.3544063911359463,0.18195465088026208,0.138417542303359,0.13803962551993174,1.1142355252699756
bezrealitky,5650000,27,1,1,0,0,0,2,velmi dobre,vybavene,druzstevni,Praha,50.092501,14.443817,0.10801125927443676,0.4122836648318916,0.24815231713984898,0.16170178112638647,0.14967514475352278,0.3285361310519833
bezrealitky,3699000,44,1,0,1,0,1,7,novostavba,vybavene,druzstevni,České Budějovice,48.992382,14.453593,0.0760033958499595,3.2417825963965856,0.13243693287030486,0.4042846783895676,0.3012403086741806,2.242071834309059
bezrealitky,6590000,64,3,0,1,0,0,6,velmi dobre,vybavene,osobni,Olomouc,49.577641,17.242845,0.31669655273533476,1.0563455128124528,0.22220602593492755,0.18234834097684108,0.07573153545195667,0.11000221768143209
bezrealitky,2700000,42,1,0,0,0,0,14,dobre,vybavene,druzstevni,Ostrava,49.836187,18.257816,0.09103341080455665,1.7418985491800019,0.3083335194283288,0.12314995964045738,0.4438538410939061,1.4481023542185236
bezrealitky,8700000,57,2,1,1,0,1,2,velmi dobre,vybavene,osobni,Praha,50.074484,14.550304,0.27198064517030046,2.325721886936011,0.10851992150475841,0.13685692863842255,0.5575741845330663,3.3293361233661485
bezrealitky,7980000,32,1,1,1,0,0,2,novostavba,vybavene,osobni,Praha,50.053335,14.409865,0.21354645919632526,0.8593243781126606,0.32352353982377624,0.012475378899500934,0.6378569744033505,1.5566566957553563
bezrealitky,7455500,81,2,1,0,0,1,3,velmi dobre,vybavene,osobni,Plzeň,49.73254,13.394023,0.16840458932300048,1.269271013186488,0.28037972237847236,0.5470539879527099,0.12009542647049708,0.6509103008297612
bezrealitky,6800000,41,2,1,1,0,0,10,velmi dobre,vybavene,druzstevni,Praha,50.032336,14.532929,0.08145832583130651,0.438264104795576,0.4804755657520185,0.1980498634838662,0.09038745358400474,0.9623451721280452
bezrealitky,12875000,70,3,1,1,0,1,3,novostavba,vybavene,osobni,Praha,50.056634,14.291836,0.1826439301996551,0.38021603578458746,0.38778567946160847,0.9811201134572008,0.13325293090278628,2.9261602791587924
bezrealitky,8790000,56,2,0,0,0,0,1,velmi dobre,vybavene,osobni,Praha,50.065065,14.510361,0.2577280662612813,0.4148626685792279,0.1922096890020345,0.23414915754662652,0.2571121865981666,0.6061614440608356
bezrealitky,3702000,55,2,1,1,0,0,3,novostavba,vybavene,druzstevni,Praha,50.101379,14.570454,0.06295859790308805,0.9345099246121885,0.29197440471350755,0.38457154929988296,0.29386231785804734,2.394473872600787
bezrealitky,10450000,82,3,1,0,0,1,3,velmi dobre,vybavene,osobni,Praha,50.058126,14.579355,0.23471292191064605,2.855448073611326,2.3377861492045473,0.29794929787119734,0.7934160029378097,3.1568014350474867
bezrealitky,9650000,75,3,0,1,0,1,1,velmi dobre,vybavene,osobni,Praha,50.080678,14.495148,0.03978381881457429,0.9132612405612409,0.1003823384542343,0.26527873496665877,0.20010150326793155,0.5778285370207802
bezrealitky,7790000,40,2,1,0,0,1,2,novostavba,vybavene,osobni,Praha,50.123192,14.635096,0.052321366232651455,1.7674775385828685,1.8579835001090768,0.5537834950080978,0.7142457523910433,1.4893501986085074
bezrealitky,12739000,69,2,0,1,0,1,1,velmi dobre,vybavene,osobni,Praha,50.089475,14.44552,0.17083083572869256,0.45406167488114463,0.1629206688887821,0.13561847840276367,0.20510320092595483,0.11797538945360844
bezrealitky,7100000,32,1,1,1,1,1,2,novostavba,vybavene,osobni,Praha,50.108595,14.527355,0.08720651954870415,0.6970114222956166,0.7545137463125625,0.6000477594621935,0.7312625252275544,0.7336048466785886
bezrealitky,11500000,79,3,1,0,0,0,1,velmi dobre,vybavene,osobni,Praha,50.109452,14.474672,0.1874856051840759,0.6155847415490178,0.25638268587424834,0.28335489506536465,0.17884860540685873,0.3455014873082096
bezrealitky,4390740,28,1,1,1,0,0,1,novostavba,vybavene,osobni,Kladno,50.150953,14.114891,0.1752971819568354,1.7524891321592087,0.9064454454508828,0.7061595420080554,0.8071111652232303,1.0826056945312152
bezrealitky,4139137,28,1,1,1,0,0,3,novostavba,vybavene,osobni,Kladno,50.150953,14.114891,0.1752971819568354,1.7524891321592087,0.9064454454508828,0.7061595420080554,0.8071111652232303,1.0826056945312152
bezrealitky,15460000,179,4,1,0,1,1,3,velmi dobre,vybavene,osobni,Praha,50.015912,14.583952,0.15290017804705375,2.050211661691349,2.1133879421739,0.19065749520549516,1.4861850098795881,1.8004882572393914
bezrealitky,11250000,88,3,0,0,1,1,3,velmi dobre,vybavene,osobni,Praha,50.117866,14.487254,0.010141169555819195,0.818048521475445,0.10155026041332589,0.43946916234621486,0.307354855444905,0.4784926835956499
bezrealitky,5500000,58,2,0,1,1,1,6,velmi dobre,vybavene,osobni,Liberec,50.764742,15.049375,0.1633860222075661,0.45320758877024464,0.4398942352927394,0.43033418910678967,0.46846517794741876,2.075965902751199
bezrealitky,13490000,96,3,0,1,0,1,4,dobre,vybavene,druzstevni,Praha,50.077506,14.457974,0.02473728661975812,0.5174028869200717,0.29183439575069836,0.1413621800578371,0.01238245805194348,0.19726000296924734
bezrealitky,6253800,74,3,1,0,0,1,3,velmi dobre,vybavene,osobni,Plzeň,49.733026,13.371378,0.1674449298202901,1.6683769094642615,0.07670658997693541,0.14862341450224462,0.15607539753360572,1.2478425839905882
bezrealitky,27900000,122,4,1,0,0,0,2,velmi dobre,vybavene,osobni,Praha,50.089082,14.40496,0.10159755720956139,0.41285875345019674,0.09867740499391722,0.2933197416438277,0.1745999027640459,0.8150390571631132
bezrealitky,12990000,115,3,1,0,0,0,0,velmi dobre,vybavene,osobni,Praha,50.105583,14.478066,0.15736962234497356,0.3237187265066725,0.3726841293158379,0.12972477837859359,0.23796931364329685,0.3456590062071933
bezrealitky,6580637,61,2,1,1,0,0,1,novostavba,vybavene,osobni,Kladno,50.150953,14.114891,0.1752971819568354,1.7524891321592087,0.9064454454508828,0.7061595420080554,0.8071111652232303,1.0826056945312152
bezrealitky,5900000,35,2,1,1,0,0,1,velmi dobre,vybavene,osobni,Praha,50.055645,14.508378,0.11165979075188946,0.7926287558659507,0.3109602848147804,0.11110945001330491,0.40680830248215877,0.6456196677453867
bezrealitky,19800000,117,5,0,1,0,1,6,velmi dobre,vybavene,osobni,Praha,50.112539,14.390009,0.2913893581734573,1.360400955815105,0.4235358667544896,0.2911554650495515,0.2775358510871966,1.170191543104227
bezrealitky,4490000,40,2,1,0,0,1,6,velmi dobre,vybavene,osobni,Kladno,50.133992,14.129692,0.07103380177474644,1.3278339381452924,0.16852000953274185,0.2498781065891554,0.0760917926362794,2.394672096773639
bezrealitky,8790000,82,4,0,0,0,0,4,velmi dobre,vybavene,osobni,Brno,49.202823,16.661177,0.21905469621154394,1.7837091718715687,0.07716013444998225,0.11765866427937301,0.17828315506515238,0.3525162211082574
bezrealitky,5795000,26,1,1,1,0,1,6,velmi dobre,vybavene,osobni,Praha,50.103192,14.529151,0.12187081968933687,0.6584938431961722,0.4672309820454929,0.5267468904804703,0.6236855143946851,0.5819759454191115
bezrealitky,6380000,33,2,1,0,0,0,2,velmi dobre,vybavene,osobni,Praha,50.115216,14.471286,0.14037948136666414,1.2748037343064917,0.34672589361714506,0.21155146903092312,0.040564512735568665,0.4073275116180062
bezrealitky,5546000,47,2,1,1,0,1,1,velmi dobre,vybavene,druzstevni,Brno,49.176394,16.554558,0.16607903902217308,2.4661097615873984,0.22747664927663888,0.1200981117154677,0.0460306422510787,0.10018932214611344
bezrealitky,7490000,22,1,1,1,0,0,5,novostavba,vybavene,osobni,Praha,50.072104,14.397305,0.26688652712766436,0.5152436908866692,0.18527156680948217,0.41896189706709447,0.11054565697202207,1.1333229853314546
bezrealitky,12798000,108,3,1,1,0,1,2,dobre,vybavene,osobni,Praha,50.126157,14.432606,0.24996352389968635,1.5581282604431386,0.7665188004779894,0.4273044051823294,0.07216143573128463,0.6267333269134414
bezrealitky,22188000,129,5,1,1,0,1,1,velmi dobre,vybavene,osobni,Praha,50.05348,14.365931,0.16462668371054232,0.2847344279016064,0.23558761331579442,0.612646913219991,0.2385919169722126,2.030312897937668
bezrealitky,9700000,67,3,1,1,0,1,10,velmi dobre,vybavene,osobni,Praha,50.129982,14.476596,0.22986717676334809,0.6233303188689353,0.14588958398587626,0.0797831348914031,0.04122697048588189,0.12511432920768217
bezrealitky,10490000,91,3,1,1,1,0,12,velmi dobre,vybavene,osobni,Praha,50.053969,14.342204,0.216531597123093,0.4420635070235457,0.7299356175962974,0.5535842437759144,0.12603464301985356,1.9957191676842356
bezrealitky,7900000,69,3,0,1,0,1,8,velmi dobre,vybavene,druzstevni,Praha,50.068281,14.511752,0.04111444915964595,0.2709393891142964,0.49017132294024457,0.1111515137934212,0.1698654964081154,0.5379470760563535
bezrealitky,4880000,57,2,0,1,1,1,3,velmi dobre,vybavene,osobni,Liberec,50.745566,15.060944,0.1484129597267853,1.413867162133607,0.8329927614917263,0.5084700630801935,0.14003768052289053,0.3508010212946607
bezrealitky,18970000,138,4,0,1,1,0,5,velmi dobre,vybavene,osobni,Praha,50.068793,14.452642,0.13294714352542225,0.6136827955376287,0.14862787494942958,0.3173274222928526,0.11848270713578453,1.012782654667843
bezrealitky,7700000,41,1,1,1,0,0,1,novostavba,vybavene,osobni,Praha,50.087896,14.457444,0.052247964066965115,0.732259615196609,0.19487535061193093,0.3298167011794567,0.02540013974884322,0.18479911387606443
bezrealitky,8990000,44,2,1,1,0,1,3,novostavba,vybavene,osobni,Praha,50.061142,14.451581,0.07877163119548494,0.5133240221164531,0.31605647178252877,0.06566669198570182,0.17774540208050937,0.4682343501916547
bezrealitky,6990000,47,2,0,0,0,0,2,dobre,vybavene,druzstevni,Praha,50.073116,14.510276,0.1561151866371202,0.40874899189417596,0.3460998703111585,0.2564445944663912,0.42513661168786065,0.6382286755783494
bezrealitky,5000000,72,4,0,0,0,0,3,velmi dobre,vybavene,druzstevni,Ostrava,49.837213,18.181486,0.17009076567930914,1.1606780005790203,0.11560603557210153,0.2487674591974531,0.271638978857864,1.6850724943390334
bezrealitky,16490000,96,3,1,1,0,1,1,velmi dobre,vybavene,osobni,Praha,50.074676,14.394899,0.05038369041012243,0.8105351002735757,0.18892333080820298,0.403664690413213,0.2176312141055955,1.3423566955416857
bezrealitky,7290000,45,2,1,1,0,0,1,velmi dobre,vybavene,osobni,Praha,50.060899,14.431186,0.18160755982698634,0.25721940527399995,0.2987036400295554,0.21617422613863552,0.11620209173494106,0.5159372990881764
bezrealitky,14900000,80,3,1,1,0,0,4,velmi dobre,vybavene,osobni,Praha,50.083341,14.43044,0.1955733413569857,0.26361126620125863,0.07236577311333212,0.5374353321482934,0.1251693299380684,0.4837977379924741
bezrealitky,3330000,78,3,1,1,0,1,2,novostavba,vybavene,druzstevni,Pardubice,50.030109,15.791723,0.11951298442636941,2.5515621717023262,0.27482720852204284,0.22977428455123802,0.15105241278558124,0.13977822729833872
bezrealitky,11100000,77,2,1,0,0,0,3,novostavba,vybavene,osobni,Praha,50.111321,14.510686,0.09672057372229424,0.4329793389354415,0.4612566287776649,0.5747939956843,0.3043157233800838,1.0734351615916125
bezrealitky,8680000,51,3,1,1,1,0,7,velmi dobre,vybavene,osobni,Praha,50.043317,14.458263,0.10137477658783683,0.1794417293049053,0.4089255077290626,0.07161054524413428,0.22279064513922786,0.5740433039256533
bezrealitky,4590000,33,1,1,1,0,1,2,dobre,vybavene,osobni,Brno,49.167172,16.552941,0.2772213482931427,1.9580182573739489,0.08050275158698948,0.14741678178722764,0.2416262387206599,0.9552988735292944
bezrealitky,14699000,80,3,1,1,0,1,3,novostavba,vybavene,osobni,Praha,50.111321,14.510686,0.09672057372229424,0.4329793389354415,0.4612566287776649,0.5747939956843,0.3043157233800838,1.0734351615916125
bezrealitky,10490000,68,2,0,1,0,0,7,velmi dobre,vybavene,osobni,Praha,50.069467,14.474834,0.1992141682810906,0.9710618778364513,0.07570879558310056,0.09227869568109474,0.18255213344373067,0.36335183621268413
bezrealitky,8550000,54,2,1,0,0,1,3,velmi dobre,vybavene,osobni,Praha,50.012729,14.44535,0.4345522582955731,2.4002532421588776,0.3126866911316147,0.12122650176634787,0.5304956464611844,0.5027452367440888
bezrealitky,24300000,190,5,0,0,0,1,1,velmi dobre,vybavene,osobni,Praha,50.049652,14.542017,0.11153618978443448,0.6531742679624004,0.3182314599231791,0.2839707225703817,0.15959820215146003,1.8403489805589819
bezrealitky,5490000,30,1,1,0,0,1,4,velmi dobre,vybavene,osobni,Praha,50.012729,14.44535,0.4345522582955731,2.4002532421588776,0.3126866911316147,0.12122650176634787,0.5304956464611844,0.5027452367440888
bezrealitky,9399000,71,4,1,1,0,0,1,velmi dobre,vybavene,osobni,Praha,50.128867,14.478302,0.09173600507095184,0.669438552941303,0.13349251678019036,0.11882741857621593,0.037771297972918415,0.07447939109336046
bezrealitky,9650000,68,3,1,1,0,0,5,dobre,vybavene,osobni,Praha,50.069352,14.374258,0.21469397382644811,1.5776129783258424,0.17162751277704325,0.41818101263086804,0.0883548564117373,1.3410896956642637
bezrealitky,9999000,81,3,0,1,1,0,6,velmi dobre,vybavene,osobni,Praha,50.00673,14.420471,0.22533580112631707,2.5473177226459236,0.23936457953085136,0.300710333570946,0.12243784431807435,0.28510828429861784
bezrealitky,8960000,80,3,0,0,1,1,4,dobre,vybavene,osobni,Praha,50.059356,14.290748,0.051892495631856286,0.6805077599232877,0.2702330595452609,0.6704997910647499,0.03571542649788542,3.219504227675862
bezrealitky,11990000,63,2,0,1,0,0,6,velmi dobre,vybavene,osobni,Praha,50.072538,14.476557,0.18728776797077104,0.6278997117060603,0.1070039992580846,0.17747768465841163,0.12313327047818652,0.29101712619950754
bezrealitky,16999000,143,4,1,0,0,0,5,novostavba,vybavene,osobni,Praha,50.100108,14.380122,0.3170780748910269,0.9239793650524625,0.7446412004852763,0.14871002447029597,0.3776372499331493,0.7168069203967067
bezrealitky,2958360,67,3,0,1,1,1,8,dobre,vybavene,osobni,Liberec,50.780878,14.625898,0.13161132629346856,2.573947891646033,0.5850664022946137,5.268508715620341,0.06292962223633605,5.665203917043964
bezrealitky,9600000,75,2,1,0,1,1,5,velmi dobre,vybavene,druzstevni,Praha,50.04073,14.500897,0.08861840052645129,1.2329009902985415,0.398680540279536,0.4129810788357445,0.06600730120344812,1.1017887991797743
bezrealitky,5350000,30,1,0,0,0,0,4,velmi dobre,vybavene,druzstevni,Praha,50.037146,14.517429,0.17719073917433736,0.9889397421275846,0.22999636644304272,0.3887595672799041,0.14289898671093992,0.5843382070991281
bezrealitky,6950000,38,1,1,0,0,1,5,velmi dobre,vybavene,osobni,Praha,50.115721,14.470021,0.09917996881595145,1.2142354025113093,0.38278635788500226,0.1899689116356513,0.0664902599294016,0.3179930232981768
bezrealitky,5290000,78,3,0,1,0,0,1,velmi dobre,vybavene,osobni,Zlín,49.226679,17.698544,0.11290596467479568,2.9148411804170564,0.1603498737842818,0.19797996521544184,0.42093640054423337,2.123162049219992
bezrealitky,10490000,56,2,1,0,0,0,2,velmi dobre,vybavene,osobni,Praha,50.084141,14.447815,0.19945496737797136,0.7445782235598485,0.05194791677280754,0.09770292724614994,0.10203640095540101,0.2667613482385393
bezrealitky,3975000,53,2,0,0,0,0,3,novostavba,vybavene,osobni,Plzeň,49.577698,13.323909,0.3279252053138032,0.29056304115486203,0.4804220231624388,0.1585345241730617,0.06430734064012561,12.427852862340886
bezrealitky,8975000,56,2,1,1,0,0,5,novostavba,vybavene,osobni,Praha,50.103606,14.508193,0.13392545854921886,0.5311038202109054,0.2999101115601823,0.36916128248251756,0.15774770880031266,1.0356884643340525
bezrealitky,4550000,43,2,1,1,0,0,4,velmi dobre,vybavene,osobni,Liberec,50.751696,15.069266,0.045783054098434806,1.2160799492198155,0.24327128999499822,0.4250338853398703,0.1177150893461822,0.5586591073419848
bezrealitky,5890000,43,1,0,0,0,0,1,velmi dobre,vybavene,osobni,Praha,50.089765,14.465785,0.08537136023036647,0.8151316846152332,0.41714386603149917,0.37477769675009115,0.07106554887580056,0.5429173813311258
bezrealitky,5690000,44,1,0,1,0,1,1,dobre,vybavene,osobni,Praha,50.05858,14.435037,0.16072746991457137,0.2287400643202568,0.4356164277490536,0.4322607605598454,0.16960719453421513,0.26506888545565827
bezrealitky,6690000,45,2,1,0,0,1,6,dobre,vybavene,osobni,Praha,50.043437,14.327247,0.17951971155323013,0.25961570601027956,0.18498091740115552,0.09952401422124779,0.21426769826566647,1.2314934517141582
bezrealitky,9990000,86,3,0,1,0,0,1,velmi dobre,vybavene,osobni,Praha,50.039528,14.34147,0.11936131228100003,0.9602455674537367,0.20144999109017814,0.166506949795215,0.1371031600851025,0.39955357659336865
bezrealitky,19490000,86,3,1,1,0,0,1,novostavba,vybavene,osobni,Praha,50.102679,14.447942,0.06466457122275146,0.6194398749078421,0.06438951016315675,0.0629350744592818,0.13233696818314591,0.23667503248993252
bezrealitky,5500000,25,1,1,0,0,0,1,velmi dobre,vybavene,osobni,Praha,50.092934,14.48177,0.0709621503529763,1.3315828957090514,0.4242316804358049,0.2744637828374011,0.05764258153551215,0.24150368356998556
bezrealitky,18490000,112,3,1,1,1,1,6,novostavba,vybavene,osobni,Praha,50.104848,14.488155,0.14160368867418371,0.28295388196865123,0.2519837382646018,0.3625166929539491,0.11234857601706057,0.6188362817575807
bezrealitky,4990000,55,3,0,0,0,0,2,velmi dobre,vybavene,osobni,Zlín,49.467666,17.968552,0.36236275608786167,0.9491895895779849,0.1408398581804526,1.185634335700164,0.1721124388625084,0.2960950199845208
bezrealitky,12750000,87,3,1,1,0,1,1,velmi dobre,vybavene,osobni,Praha,50.056388,14.282155,0.09417245401181894,0.732213728587418,0.3097177254330773,1.0185939392941703,0.13773585574191205,2.9021738688941454
bezrealitky,6490000,85,2,0,0,1,0,4,dobre,vybavene,osobni,Olomouc,49.595859,17.271202,0.15014567626777356,0.6144026028526549,0.3581855349035519,0.07203052638108837,0.1327809091855802,0.2052315821589734
bezrealitky,7254000,45,2,1,1,0,0,4,dobre,vybavene,osobni,Praha,50.08941,14.473901,0.22855275863818936,1.118419436127893,0.25236323556108353,0.4827438677563406,0.05725419265321253,0.1957750930197324
bezrealitky,16990000,115,4,0,1,1,0,2,dobre,vybavene,osobni,Praha,50.104472,14.435405,0.1180664165117489,0.5249237058969876,0.4571195210797194,0.8914720323327207,0.17131856027903733,0.8267521933032101
bezrealitky,4190000,55,2,1,0,1,0,3,velmi dobre,vybavene,osobni,Ostrava,49.792275,18.23327,0.19182014562689306,2.329057987398949,0.3273000486273361,0.34624841732047695,0.32106748444429856,1.7514703729754297
bezrealitky,7471961,75,3,1,1,1,0,4,novostavba,vybavene,osobni,Kladno,50.150953,14.114891,0.1752971819568354,1.7524891321592087,0.9064454454508828,0.7061595420080554,0.8071111652232303,1.0826056945312152
