source,price_czk,area_m2,flat_type,locality,lat,lon,has_lift,has_balcony,has_parking,floor,condition,furnished,ownership
sreality,3249999,67,3+kk,"Pod Nádražím, Nová Role",50.274315,12.780463,0,1,0,3,Dobrý,vybaveny,osobni
sreality,1699000,43,2+1,"F. S. Tůmy, Orlová - Lutyně",49.879948,18.43882,0,0,0,4,Dobrý,,
sreality,7350000,30,1+kk,"Krátký lán, Praha - Vokovice",50.096519,14.362204,0,0,0,1,Dobrý,,osobni
sreality,13500000,83,3+1,"Blanická, Praha 2 - Vinohrady",50.076622,14.439119,1,1,0,2,Velmi dobrý,,osobni
sreality,20900000,231,4+kk,"U Borského parku, Plzeň",49.724178,13.369744,1,1,1,14,Novostavba,nevybaveny,osobni
sreality,5290000,62,3+1,"17. listopadu, Plzeň - Jižní Předměstí",49.729317,13.373938,1,0,0,6,Velmi dobrý,castecne vybaveny,osobni
sreality,10985000,61,2+1,"Uruguayská, Praha 2 - Vinohrady",50.073578,14.437446,0,0,0,3,Velmi dobrý,,osobni
sreality,5300000,60,2+1,"Pařížská, Kladno - Kročehlavy",50.134064,14.131502,1,1,0,3,Velmi dobrý,vybaveny,osobni
sreality,3490000,83,2+kk,"Nový Oldřichov - Mistrovice, okres Česká Lípa",50.761585,14.434909,0,0,1,3,Velmi dobrý,vybaveny,osobni
sreality,22850000,143,,"Benediktská, Praha 1 - Staré Město",50.090065,14.427137,1,0,0,5,Velmi dobrý,castecne vybaveny,osobni
sreality,13688200,135,4+1,"Vinohrady, Brno - Brno-střed",49.181358,16.590845,0,1,0,2,Dobrý,castecne vybaveny,osobni
sreality,3390000,70,3+1,"1. máje, Nová Role",50.270317,12.784967,0,0,0,2,Velmi dobrý,,osobni
sreality,3190000,61,3+1,"Bratrská, Lipník nad Bečvou - Lipník nad Bečvou I-Město",49.525467,17.576612,0,1,0,4,Před rekonstrukcí,,osobni
sreality,13000000,62,3+kk,"Truhlářská, Praha 1 - Nové Město",50.090702,14.430334,1,0,0,3,Velmi dobrý,,osobni
sreality,6740000,57,2+kk,"Josefův Důl - Antonínov, okres Jablonec nad Nisou",50.771202,15.253135,0,0,1,2,Novostavba,,osobni
sreality,3950000,62,2+1,"Pohraniční, Děčín - Děčín I-Děčín",50.780598,14.215399,1,0,0,3,Po rekonstrukci,castecne vybaveny,osobni
sreality,8900000,105,3+1,"Komenského náměstí, Mladá Boleslav - Mladá Boleslav II",50.413387,14.903217,1,0,0,4,Velmi dobrý,,osobni
sreality,2790000,35,1+1,"Cihlářská čtvrť, Hodonín",48.861233,17.118336,1,0,0,7,Velmi dobrý,castecne vybaveny,osobni
sreality,4890000,56,2+1,"Na Průtahu, Plzeň - Koterov",49.722477,13.405426,0,0,0,3,Dobrý,vybaveny,osobni
sreality,4795000,61,2+1,"Adelova, Plzeň - Jižní Předměstí",49.72789,13.375569,1,1,0,3,Dobrý,castecne vybaveny,osobni
sreality,4299000,25,1+kk,"Za poštou, Praha 10 - Strašnice",50.075928,14.490946,0,0,0,5,Dobrý,,osobni
sreality,5495000,32,1+kk,"Křenová, Brno - Trnitá",49.19157,16.616091,1,0,0,6,Velmi dobrý,castecne vybaveny,osobni
sreality,12450000,71,2+kk,"Kaizlovy sady, Praha 8 - Karlín",50.09494,14.458605,0,0,0,5,Po rekonstrukci,castecne vybaveny,osobni
sreality,5990000,23,1+kk,"Ondříčkova, Praha 3 - Žižkov",50.080555,14.452493,1,0,1,5,Po rekonstrukci,castecne vybaveny,osobni
sreality,8650000,40,2+kk,"Ondříčkova, Praha 3 - Žižkov",50.080555,14.452493,1,0,1,6,Po rekonstrukci,castecne vybaveny,osobni
sreality,6190000,25,1+kk,"Ondříčkova, Praha 3 - Vinohrady",50.080555,14.452493,0,0,0,3,Po rekonstrukci,,osobni
sreality,5990000,23,1+kk,"Ondříčkova, Praha 3 - Žižkov",50.081169,14.453619,1,0,0,3,Po rekonstrukci,vybaveny,osobni
sreality,21800000,112,4+kk,"Na Stárce, Praha 5 - Košíře",50.064987,14.369,1,1,1,3,Ve výstavbě,,osobni
sreality,12500000,62,2+kk,"Na Stárce, Praha 5 - Košíře",50.064987,14.369,1,1,1,1,Ve výstavbě,,osobni
sreality,17700000,86,3+kk,"Na Stárce, Praha 5 - Košíře",50.064987,14.369,1,1,1,1,Ve výstavbě,nevybaveny,osobni
sreality,12550000,71,3+kk,"Hindlova, Praha 9 - Vysočany",50.110931,14.519487,0,1,1,3,Ve výstavbě,,osobni
sreality,6600000,28,1+kk,"Hindlova, Praha 9 - Vysočany",50.110931,14.519487,0,0,1,5,Ve výstavbě,,osobni
sreality,9900000,56,2+kk,"Hindlova, Praha 9 - Vysočany",50.110931,14.519487,0,1,1,4,Ve výstavbě,,osobni
sreality,5800000,29,1+kk,"Hindlova, Praha 9 - Vysočany",50.110931,14.519487,0,0,0,2,Ve výstavbě,,osobni
sreality,6600000,28,1+kk,"Hindlova, Praha 9 - Vysočany",50.110931,14.519487,0,0,1,5,Ve výstavbě,,osobni
sreality,4250000,53,3+kk,"Sokolská, Trutnov - Poříčí",50.576885,15.952114,0,0,0,3,Po rekonstrukci,nevybaveny,osobni
sreality,1,54,2+1,"Halasova, Jeseník",50.238064,17.207056,0,0,1,4,Velmi dobrý,,
sreality,8490000,119,3+1,"Nábřeží, Olomouc",49.596607,17.268011,0,1,0,2,Dobrý,,osobni
sreality,3590000,54,2+1,"Cerekvice nad Bystřicí, okres Jičín",50.333248,15.723526,0,1,0,3,Dobrý,,osobni
sreality,7290000,37,2+kk,"U Křížku, Praha 4 - Nusle",50.063202,14.44803,1,0,0,3,Velmi dobrý,nevybaveny,osobni
sreality,5890000,97,2+kk,"Ondřejská, Karlovy Vary",50.226604,12.88245,0,0,0,3,Dobrý,vybaveny,osobni
sreality,4250000,58,3+kk,"Sokolská, Trutnov - Poříčí",50.576885,15.952114,0,0,0,2,Po rekonstrukci,nevybaveny,osobni
sreality,11900000,68,2+kk,"Hrašeho, Praha 8 - Čimice",50.138031,14.428146,1,1,1,2,Velmi dobrý,,osobni
sreality,14500000,66,2+kk,"Ramonova, Praha 10 - Strašnice",50.079494,14.484474,1,1,0,4,Novostavba,,osobni
sreality,5740000,60,2+1,"třída Karla IV., Hradec Králové",50.212879,15.824925,0,0,0,4,Po rekonstrukci,nevybaveny,osobni
sreality,11800000,70,2+1,"Vrchlického, Praha 5 - Košíře",50.069794,14.379378,1,1,0,4,Velmi dobrý,castecne vybaveny,osobni
sreality,6898000,77,3+1,"Labská kotlina, Hradec Králové",50.206161,15.820136,0,1,0,3,Dobrý,nevybaveny,osobni
sreality,3850000,60,3+1,"Bílkova, Náchod - Staré Město nad Metují",50.407024,16.156776,1,1,1,8,Po rekonstrukci,castecne vybaveny,osobni
sreality,4300000,76,3+1,"Zámecká, Lázně Bělohrad",50.427483,15.579748,0,1,1,2,Dobrý,nevybaveny,osobni
sreality,6950000,79,3+1,"Puškinova, Vyškov - Dědice",49.278278,16.984562,0,1,1,2,Dobrý,nevybaveny,osobni
sreality,7549000,61,2+kk,"Škvorecká, Úvaly",50.064724,14.736042,1,1,0,1,Novostavba,nevybaveny,osobni
sreality,15905847,99,4+kk,"náměstí Osvoboditelů, Praha 5 - Radotín",49.983974,14.359765,1,1,0,7,Novostavba,nevybaveny,osobni
sreality,7300000,142,4+1,"Alšova, Znojmo",48.857014,16.055607,0,1,0,2,Velmi dobrý,castecne vybaveny,osobni
sreality,7949000,55,2+kk,"Nehvizdy, okres Praha-východ",50.130562,14.729934,0,0,1,1,Ve výstavbě,,osobni
sreality,4990000,58,2+1,"Ke Špitálskému lesu, Plzeň - Doubravka",49.748581,13.420233,1,1,0,4,Rezervováno,vybaveny,osobni
sreality,2100000,64,2+1,"K. H. Máchy, Bruntál",49.992138,17.46805,1,0,1,4,Dobrý,nevybaveny,osobni
sreality,7790000,58,3+kk,"Jordana Jovkova, Praha 4 - Modřany",50.007366,14.42078,0,1,0,1,Velmi dobrý,nevybaveny,osobni
sreality,3120000,39,1+1,"Výstavní, Vodňany - Vodňany II",49.142429,14.177358,1,1,0,5,Velmi dobrý,castecne vybaveny,osobni
sreality,5550000,55,2+kk,"Na Okraji, Plzeň - Skvrňany",49.748943,13.34171,1,0,0,1,Novostavba,nevybaveny,osobni
sreality,10890000,74,3+kk,"Před Cibulkami, Praha 5 - Košíře",50.067097,14.36591,0,1,0,1,Velmi dobrý,,osobni
sreality,9027000,95,3+kk,"Krkonošská, Jablonec nad Nisou - Kokonín",50.709717,15.193458,0,0,1,3,Novostavba,,osobni
sreality,3490000,47,2+kk,"Baráčnická, Ústí nad Labem - Bukov",50.679611,14.011731,1,0,0,6,Velmi dobrý,,
sreality,5299000,82,2+1,"Havlíčkova, Boskovice",49.492374,16.662489,0,0,0,1,Dobrý,,osobni
sreality,4753334,104,3+1,"Lonkova, Pardubice - Polabiny",50.044167,15.761584,1,1,0,2,Dobrý,,osobni
sreality,9990000,108,4+kk,"Veská, Plzeň - Černice",49.6973,13.415259,0,1,0,1,Velmi dobrý,castecne vybaveny,osobni
sreality,5100000,72,3+1,"Kulturní, Rožnov pod Radhoštěm",49.465923,18.13463,0,0,0,4,Po rekonstrukci,,osobni
sreality,1,60,2+kk,"U dubu, Praha 4 - Braník",50.040226,14.423618,1,1,1,2,Novostavba,nevybaveny,osobni
sreality,9311226,113,5+kk,"Radimova, Kutná Hora - Malín",49.96537,15.302897,0,0,1,1,Novostavba,castecne vybaveny,osobni
sreality,4726444,43,2+kk,"Vašátkova, Praha 9 - Černý Most",50.102966,14.570601,1,0,0,7,Po rekonstrukci,nevybaveny,
sreality,3390000,65,3+1,"U Nádraží, Kopidlno",50.332638,15.261372,0,1,1,2,Před rekonstrukcí,nevybaveny,
sreality,4399000,67,3+1,"Skřivánčí, Opava - Předměstí",49.934292,17.900278,0,1,0,4,Dobrý,nevybaveny,osobni
sreality,3830000,32,1+kk,"Lipová-lázně - Horní Lipová, okres Jeseník",50.223282,17.090439,1,1,1,1,Velmi dobrý,,osobni
sreality,5690000,50,2+1,"Nejedlého, Brno - Lesná",49.227501,16.629522,0,1,0,3,Dobrý,,statni
sreality,10895293,83,3+kk,"Českobrodská, Praha 9 - Hrdlořezy",50.092083,14.509399,0,0,1,1,Novostavba,,osobni
sreality,13455000,74,3+kk,"Bečovská, Praha - Uhříněves",50.041576,14.588147,1,0,0,1,Ve výstavbě,nevybaveny,osobni
sreality,13090000,72,3+kk,"Balbínova, Praha 2 - Vinohrady",50.07682,14.433805,0,0,0,2,Po rekonstrukci,vybaveny,osobni
sreality,11875973,87,3+kk,"Českobrodská, Praha",50.087353,14.568163,1,0,1,2,Novostavba,nevybaveny,osobni
sreality,19940000,110,4+kk,"Bečovská, Praha - Uhříněves",50.041576,14.588147,0,1,1,4,Ve výstavbě,,osobni
sreality,9195000,57,2+1,Praha 4 - Modřany,50.010075,14.406931,0,1,0,3,Novostavba,,
sreality,20094000,107,4+kk,"U Komína, Praha 5 - Radlice",50.055424,14.381661,1,0,0,1,Novostavba,nevybaveny,osobni
sreality,14645000,91,3+kk,"U Komína, Praha 5 - Radlice",50.055424,14.381661,1,1,0,2,Novostavba,nevybaveny,osobni
sreality,15997000,89,3+kk,"U Komína, Praha 5 - Radlice",50.055424,14.381661,1,1,0,3,Novostavba,nevybaveny,osobni
sreality,10770000,46,2+kk,"U Komína, Praha 5 - Radlice",50.055424,14.381661,1,1,0,3,Novostavba,nevybaveny,osobni
sreality,22300000,181,5+kk,"Starolázeňská, Praha 5 - Velká Chuchle",50.013962,14.390326,0,1,1,1,Po rekonstrukci,,osobni
sreality,10850000,65,3+kk,"Boloňská, Praha - Horní Měcholupy",50.047672,14.55894,0,1,1,4,Novostavba,,osobni
sreality,8740000,42,2+kk,"Bečovská, Praha - Uhříněves",50.041576,14.588147,0,1,1,3,Ve výstavbě,,osobni
sreality,5815400,29,1+kk,"Bečovská, Praha - Uhříněves",50.041576,14.588147,1,1,0,2,Ve výstavbě,nevybaveny,osobni
sreality,9780000,58,3+kk,"Sklářská, Železná Ruda",49.133213,13.229482,0,0,0,3,Ve výstavbě,vybaveny,osobni
sreality,10944320,59,3+kk,"Bečovská, Praha - Uhříněves",50.041576,14.588147,1,1,1,3,Ve výstavbě,nevybaveny,osobni
sreality,13658360,76,4+kk,"Bečovská, Praha - Uhříněves",50.041576,14.588147,1,1,1,2,Ve výstavbě,nevybaveny,osobni
sreality,21300000,153,4+kk,"Starolázeňská, Praha 5 - Velká Chuchle",50.013962,14.390326,0,0,1,1,Po rekonstrukci,nevybaveny,osobni
sreality,6938000,36,2+kk,"Sklářská, Železná Ruda",49.133213,13.229482,1,1,1,2,Ve výstavbě,vybaveny,osobni
sreality,6990000,68,2+kk,"Zborovská, Český Brod",50.078197,14.864236,0,1,1,2,Novostavba,,osobni
sreality,4999000,41,2+kk,"Prokopa Velikého, Český Brod",50.07058,14.864423,0,0,0,1,Novostavba,,osobni
sreality,5850000,55,3+kk,"Palackého, Rakovník - Rakovník II",50.105141,13.726008,0,0,0,3,Velmi dobrý,,osobni
sreality,9390000,74,3+1,"Mezilesí, Praha 9 - Horní Počernice",50.112568,14.60198,1,1,0,5,Velmi dobrý,,osobni
sreality,5850000,55,2+kk,"Bratislavská, Brno - Zábrdovice",49.199638,16.620007,1,0,1,5,Velmi dobrý,vybaveny,osobni
sreality,5750000,56,2+kk,"Bratislavská, Brno - Zábrdovice",49.199638,16.620007,1,1,1,6,Velmi dobrý,vybaveny,osobni
sreality,6840000,57,2+kk,"Ondřejovská, Mnichovice",49.932354,14.713824,0,1,0,2,Ve výstavbě,,osobni
sreality,6220000,71,2+1,"Palackého třída, Pardubice - Zelené Předměstí",50.035175,15.762774,1,1,0,10,Po rekonstrukci,castecne vybaveny,osobni
sreality,6220000,71,3+1,"Palackého třída, Pardubice - Zelené Předměstí",50.035175,15.762774,1,1,0,10,Po rekonstrukci,castecne vybaveny,osobni
sreality,7500000,87,2+kk,"Sokolská, Olomouc",49.596333,17.25075,0,0,0,4,Velmi dobrý,,osobni
sreality,9750000,115,,"Tyršova, Ostrava - Moravská Ostrava",49.835308,18.288086,1,0,0,6,Velmi dobrý,nevybaveny,osobni
sreality,3157300,56,2+1,"Na Podlesí, Kadaň",50.385303,13.261491,1,1,1,7,Velmi dobrý,castecne vybaveny,osobni
sreality,7920000,69,2+kk,"Svahová, Karlovy Vary",50.228352,12.86996,0,0,0,3,Po rekonstrukci,,osobni
sreality,10239000,56,2+1,"Na kopečku, Praha - Libeň",50.099693,14.47151,1,1,0,2,Novostavba,,osobni
sreality,13903000,76,3+kk,"Na kopečku, Praha - Libeň",50.099693,14.47151,0,1,0,2,Novostavba,,osobni
sreality,7040000,60,3+1,"Nejedlého, Brno - Lesná",49.227501,16.629522,0,1,0,4,Dobrý,,statni
sreality,17450000,113,5+kk,"Přemyslovská, Praha 3 - Žižkov",50.078655,14.460082,1,1,0,4,Velmi dobrý,,osobni
sreality,4181500,39,2+kk,"Višňová, Hořovice",49.840057,13.910691,0,0,0,1,Dobrý,castecne vybaveny,osobni
sreality,7590000,38,1+kk,"Kolmanova, Praha 4 - Modřany",49.999748,14.405152,1,1,1,3,Novostavba,nevybaveny,osobni
sreality,11490000,81,2+1,"Zenklova, Praha 8 - Libeň",50.110088,14.472427,1,1,0,6,Velmi dobrý,nevybaveny,
sreality,5890000,56,3+kk,"Částkova, Plzeň - Východní Předměstí",49.73254,13.398834,0,0,0,5,Po rekonstrukci,castecne vybaveny,osobni
sreality,4995000,88,3+1,"Janáčkova, Znojmo",48.856285,16.061365,0,1,0,1,V rekonstrukci,nevybaveny,osobni
sreality,5490000,62,2+kk,"Družební, Olomouc - Nové Sady",49.574604,17.249584,1,1,0,2,Velmi dobrý,castecne vybaveny,osobni
sreality,2499000,29,1+kk,"K Botiči, Praha 10 - Vršovice",50.063892,14.453703,1,1,0,4,Projekt,nevybaveny,
sreality,3950000,50,2+1,"Oty Synka, Ostrava - Poruba",49.845016,18.161211,1,1,0,5,Dobrý,nevybaveny,osobni
sreality,3999000,47,2+kk,"K Botiči, Praha 10 - Vršovice",50.063892,14.453703,1,1,1,4,Projekt,nevybaveny,
sreality,5490000,40,2+1,"Loučná pod Klínovcem - Háj, okres Chomutov",50.41449,12.996264,0,0,1,2,Velmi dobrý,vybaveny,osobni
sreality,2999000,35,1+1,"Hamerská, Olomouc - Holice",49.582081,17.302122,1,0,0,5,Dobrý,nevybaveny,osobni
sreality,6950000,40,1+kk,"Bartoškova, Praha 10 - Vršovice",50.06427,14.446064,0,0,0,2,Novostavba,vybaveny,osobni
sreality,3626000,45,2+1,"Na Sídlišti, Lutín",49.55722,17.149237,1,0,0,2,Dobrý,castecne vybaveny,osobni
sreality,9590000,78,3+kk,"Lipno nad Vltavou, okres Český Krumlov",48.640114,14.226753,0,1,1,2,Novostavba,,osobni
sreality,8750000,71,2+kk,"Lipno nad Vltavou, okres Český Krumlov",48.640114,14.226753,0,1,1,2,Novostavba,,osobni
sreality,5950000,48,1+kk,"Lipno nad Vltavou, okres Český Krumlov",48.640114,14.226753,0,1,1,1,Novostavba,,osobni
sreality,5390000,45,1+kk,"Lipno nad Vltavou, okres Český Krumlov",48.640114,14.226753,0,1,1,1,Novostavba,,osobni
sreality,5990000,62,3+1,"Benešovo náměstí, Pardubice - Zelené Předměstí",50.026344,15.777946,0,1,0,4,Dobrý,castecne vybaveny,osobni
sreality,9990000,114,3+kk,"Rakovecká, Brno - Bystrc",49.249626,16.485291,0,1,1,,Po rekonstrukci,vybaveny,osobni
sreality,3500000,35,1+1,"Přepeřská, Turnov",50.5853,15.129683,1,0,0,1,Velmi dobrý,nevybaveny,
sreality,6050000,63,3+1,"Sídliště Jana Patočky, Turnov",50.589272,15.144969,0,1,0,3,Velmi dobrý,castecne vybaveny,
sreality,9999900,84,5+kk,"Blatnická, Brno - Židenice",49.209137,16.660734,1,1,0,5,Velmi dobrý,castecne vybaveny,osobni
sreality,12799900,94,4+kk,"V Dolině, Praha 10 - Michle",50.057995,14.468289,1,1,0,8,Velmi dobrý,castecne vybaveny,osobni
sreality,13799900,75,4+kk,"Pod Lipami, Praha 3 - Žižkov",50.090412,14.49563,1,1,0,6,Velmi dobrý,castecne vybaveny,osobni
sreality,9999900,50,2+kk,"U městských domů, Praha 7 - Holešovice",50.106953,14.445892,1,1,0,4,Velmi dobrý,castecne vybaveny,osobni
sreality,8999900,54,2+kk,"Ruská, Praha 10 - Vršovice",50.07336,14.479058,0,0,0,1,Velmi dobrý,castecne vybaveny,osobni
sreality,13999900,78,3+kk,"Hyacintová, Praha 10 - Záběhlice",50.055096,14.494827,1,1,1,2,Velmi dobrý,castecne vybaveny,osobni
sreality,8649900,42,2+kk,"Bulharská, Praha 10 - Vršovice",50.071815,14.462531,1,0,0,5,Velmi dobrý,castecne vybaveny,osobni
sreality,14999900,81,3+kk,"Ukrajinská, Praha 10 - Vršovice",50.065205,14.45071,1,0,0,4,Velmi dobrý,castecne vybaveny,osobni
sreality,8799900,41,2+kk,"Jakutská, Praha 10 - Vršovice",50.072937,14.474713,0,0,0,1,Velmi dobrý,castecne vybaveny,osobni
sreality,19999900,117,4+kk,"Chodská, Praha 2 - Vinohrady",50.075748,14.445976,1,0,0,6,Velmi dobrý,castecne vybaveny,osobni
sreality,25999900,139,5+kk,"Chodská, Praha 2 - Vinohrady",50.075748,14.445976,1,0,0,6,Velmi dobrý,castecne vybaveny,osobni
sreality,10199900,57,3+kk,"Gruzínská, Praha 10 - Vršovice",50.07024,14.470469,1,0,0,2,Velmi dobrý,castecne vybaveny,osobni
sreality,11799900,97,4+kk,"Merhautova, Brno - Zábrdovice",49.203838,16.62237,0,0,0,2,Velmi dobrý,castecne vybaveny,osobni
sreality,9199900,53,2+kk,"Kralická, Praha 10 - Strašnice",50.075954,14.491883,0,0,0,4,Velmi dobrý,castecne vybaveny,osobni
sreality,14999900,76,4+kk,"Kolátorova, Praha 6 - Břevnov",50.084881,14.369196,1,1,0,2,Velmi dobrý,castecne vybaveny,osobni
sreality,13699900,85,4+kk,"Nerudova, Brno - Veveří",49.205971,16.595387,1,1,0,2,Velmi dobrý,castecne vybaveny,osobni
sreality,13899900,52,2+kk,"Chodská, Praha 2 - Vinohrady",50.075748,14.445976,1,0,0,2,Velmi dobrý,castecne vybaveny,osobni
sreality,10999900,79,4+kk,"Hrusická, Praha 4 - Záběhlice",50.048347,14.484312,1,1,0,2,Velmi dobrý,castecne vybaveny,osobni
sreality,13999900,54,2+kk,"Chodská, Praha 2 - Vinohrady",50.075748,14.445976,1,0,0,5,Velmi dobrý,castecne vybaveny,osobni
sreality,3750000,37,1+1,"Mokrá I, Zlín - Mladcová",49.24173,17.65283,1,0,0,4,Velmi dobrý,vybaveny,osobni
sreality,22800000,120,4+kk,"Pod Karlovarskou silnicí, Praha 6 - Ruzyně",50.078136,14.303317,1,1,1,1,Novostavba,nevybaveny,osobni
sreality,5300000,84,2+kk,"Bohdalice-Pavlovice - Bohdalice, okres Vyškov",49.212597,17.028095,0,1,1,3,Velmi dobrý,,osobni
sreality,14100000,101,3+kk,"Suchdolské náměstí, Praha 6 - Suchdol",50.136089,14.381035,1,1,1,5,Velmi dobrý,,osobni
sreality,6450000,75,4+1,"Palackého, Mladá Boleslav - Mladá Boleslav II",50.422752,14.911937,0,1,0,3,Dobrý,nevybaveny,osobni
sreality,10903441,65,3+kk,"Hugo Haase, Praha 5 - Hlubočepy",50.029373,14.361618,1,0,1,1,Novostavba,nevybaveny,osobni
sreality,16990000,99,4+kk,"Högerova, Praha 5 - Hlubočepy",50.032276,14.376992,1,1,1,4,Velmi dobrý,castecne vybaveny,osobni
sreality,5700000,57,2+kk,"Sokolská, Olomouc",49.596333,17.25075,0,0,0,4,Velmi dobrý,,osobni
sreality,10600000,102,4+kk,"K Cukrovaru, Odolena Voda",50.233032,14.412746,0,0,1,,Velmi dobrý,,osobni
sreality,6490000,32,1+kk,"Plzeňská, Praha 5 - Košíře",50.071117,14.384736,1,0,1,3,Velmi dobrý,castecne vybaveny,osobni
sreality,5200000,25,1+kk,"V domově, Praha 3 - Žižkov",50.093357,14.484075,0,0,0,1,Velmi dobrý,vybaveny,osobni
sreality,4290000,72,2+1,"Tanvaldská, Liberec - Liberec XXX-Vratislavice nad Nisou",50.745228,15.085835,0,0,0,2,Velmi dobrý,nevybaveny,osobni
sreality,4490000,59,2+1,"Tanvaldská, Liberec - Liberec XXX-Vratislavice nad Nisou",50.745228,15.085835,0,0,0,2,Velmi dobrý,nevybaveny,osobni
sreality,6400000,25,1+kk,"Vinařská, Praha - Holešovice",50.098297,14.431314,1,0,0,3,Velmi dobrý,vybaveny,osobni
sreality,7990000,54,2+kk,"Honzíkova, Praha 10 - Dolní Měcholupy",50.067547,14.554193,0,1,0,3,Novostavba,,osobni
sreality,13800000,135,3+kk,"Univerzitní, Praha 10 - Malešice",50.087013,14.503189,0,1,1,3,Velmi dobrý,castecne vybaveny,osobni
sreality,7750000,71,3+1,"Topolová, Praha 10 - Záběhlice",50.056862,14.506647,1,1,0,3,Rezervováno,castecne vybaveny,
sreality,7300000,55,2+kk,"Werichova, Praha 5 - Hlubočepy",50.031101,14.369423,1,0,0,7,Velmi dobrý,castecne vybaveny,
sreality,1,116,3+kk,"Řeporyjská, Praha 5 - Jinonice",50.052979,14.3568,0,0,1,2,Novostavba,vybaveny,osobni
sreality,1,67,2+kk,"Řeporyjská, Praha 5 - Jinonice",50.052979,14.3568,0,0,1,3,Po rekonstrukci,vybaveny,osobni
sreality,9299000,105,3+1,"Seydlerova, Praha 5 - Stodůlky",50.050095,14.348503,1,1,0,2,Velmi dobrý,,osobni
sreality,3990000,50,2+1,"Revoluční, Žďár nad Sázavou - Žďár nad Sázavou 3",49.564301,15.930473,0,1,0,4,Dobrý,castecne vybaveny,osobni
sreality,5290000,79,3+1,"Tanvaldská, Liberec - Liberec XXX-Vratislavice nad Nisou",50.745228,15.085835,0,0,0,2,Velmi dobrý,nevybaveny,osobni
sreality,7550000,68,3+kk,"Pražská třída, Hradec Králové - Kukleny",50.204067,15.79315,0,1,1,3,Velmi dobrý,,osobni
sreality,3990000,40,1+1,"Tanvaldská, Liberec - Liberec XXX-Vratislavice nad Nisou",50.745228,15.085835,0,0,0,1,Velmi dobrý,nevybaveny,osobni
sreality,15400000,86,3+kk,"Vinohradská, Praha 2 - Vinohrady",50.077019,14.44095,1,0,0,3,Velmi dobrý,,osobni
sreality,5900000,70,2+kk,"Libušina, Karlovy Vary",50.220924,12.885031,1,0,0,2,Velmi dobrý,vybaveny,osobni
sreality,2490000,22,1+kk,"Tanvaldská, Liberec - Liberec XXX-Vratislavice nad Nisou",50.745228,15.085835,0,0,0,3,Velmi dobrý,nevybaveny,osobni
sreality,7482000,60,2+kk,"Lazaretní, Brno",49.204189,16.630672,1,0,0,1,Ve výstavbě,nevybaveny,osobni
sreality,11000000,106,5+kk,"Uherská, Praha 9 - Vinoř",50.142921,14.577163,0,1,0,4,Před rekonstrukcí,,osobni
sreality,4699000,46,2+kk,"Lubenská, Rakovník - Rakovník II",50.093746,13.724017,1,1,1,3,Novostavba,castecne vybaveny,osobni
sreality,5490000,95,3+1,"Tanvaldská, Liberec - Liberec XXX-Vratislavice nad Nisou",50.745228,15.085835,0,0,0,2,Velmi dobrý,nevybaveny,osobni
sreality,17250000,142,4+kk,"5. května, Úvaly",50.072849,14.736036,0,1,1,1,Novostavba,,osobni
sreality,13800000,109,4+kk,"Sokolovská, Čelákovice",50.159031,14.742085,1,1,1,3,Velmi dobrý,,osobni
sreality,6890000,98,3+kk,"Okružní, Jihlava",49.403,15.603082,1,1,0,2,Novostavba,nevybaveny,osobni
sreality,7699000,84,3+kk,"Přítluky, okres Břeclav",48.854988,16.773954,0,1,0,2,Novostavba,nevybaveny,osobni
sreality,10100000,76,3+kk,"Škvorecká, Úvaly",50.064728,14.735885,1,1,0,2,Novostavba,nevybaveny,osobni
sreality,15800000,72,1+kk,"U papírny, Praha 7 - Holešovice",50.10675,14.437816,1,0,0,2,Ve výstavbě,,osobni
